privateQuery,scrambledQuery,score
illinois state tax,gerald prante chris atkins anthony deluca loose tobacco,1
illinois state tax,Prante StateLocal Padgitt,1
illinois state tax,Merchak Padgitt,1
illinois state tax,Vondjidis Zurz,1
illinois state tax,tobacco SmokeFree County,1
illinois state tax,Henchman,1
illinois state tax,unconstitutionally Arangold,1
illinois state tax,Vondjidis Zurz Sogg,1
illinois state tax,pa arizona california irs exempt,1
illinois state tax,Smokeless cigars ounce,1
illinois state tax,Corporate Henchman,1
illinois state tax,alicia hansen chris atkins tf staff fiscal year matt moon,1
illinois state tax,Workpapers Sogg,1
illinois state tax,Drenkard Sapia,1
illinois state tax,pa arizona michigan federal irs,1
illinois state tax,Sale Sales Prante,1
illinois state tax,spending Funding Fiscal CTBA,1
illinois state tax,Medicaid CTBA statewide,1
illinois state tax,federal irs pa arizona,1
illinois state tax,mark robyn fiscal year matt moon chris atkins,1
illinois state tax,Sapia Joseph Mark,1
illinois state tax,But For Radinsky,1
illinois state tax,alicia hansen gerald prante joseph henchman chris atkins mark robyn,1
illinois state tax,chicago heights chris atkins loose tobacco new york legislation pass,1
illinois state tax,Chicago Prante Foundation,1
illinois state tax,tobacco SmokeFree DeLuca cigars,1
illinois state tax,chicago heights chris atkins anthony deluca loose tobacco mark robyn,1
illinois state tax,gerald prante anthony deluca loose tobacco new york legislation pass,1
illinois state tax,Prante Mikesell,1
illinois state tax,chicago heights joseph henchman anthony deluca loose tobacco mark robyn,1
illinois state tax,joseph henchman chicago heights anthony deluca loose tobacco,1
illinois state tax,gerald prante new podcast joseph henchman chris atkins mark robyn,1
illinois state tax,Not Kail Padgitt,1
illinois state tax,Workpapers Zurz Sogg,1
illinois state tax,alicia hansen new podcast joseph henchman chris atkins new york,1
illinois state tax,snuff Povlsen tobacco,1
illinois state tax,chicago heights joseph henchman anthony deluca loose tobacco legislation pass,1
illinois state tax,legislation pass joseph henchman anthony deluca loose tobacco,1
illinois state tax,Prante,1
illinois state tax,The Decduct To,1
illinois state tax,tf staff gerald prante alicia hansen chris atkins,1
illinois state tax,new york joseph henchman alicia hansen chris atkins,1
illinois state tax,inheritance exemption,1
illinois state tax,new york joseph henchman chicago heights loose tobacco,1
illinois state tax,Fleenor Padgitt,1
illinois state tax,alicia hansen gerald prante new podcast chris atkins new york,1
illinois state tax,pa federal california irs exempt,1
illinois state tax,LostGained Kasprak,1
illinois state tax,tf staff matt moon alicia hansen,1
illinois state tax,spending Medicaid CTBA,1
illinois state tax,Sarah Prante July,1
illinois state tax,tobacco SmokeFree cigars,1
illinois state tax,SmokeFree cigarette DeLuca smoking tobacco,1
illinois state tax,chicago heights chris atkins anthony deluca legislation pass mark robyn,1
illinois state tax,joseph henchman alicia hansen chris atkins,1
illinois state tax,Space Governor Quinn affiliates Internet budget,1
illinois state tax,TF Henchman Fiscal,1
illinois state tax,In Decduct,1
illinois state tax,new york gerald prante alicia hansen chris atkins,1
illinois state tax,overbite ballplayer,1
illinois state tax,Prante Padgitt,1
illinois state tax,gerald prante joseph henchman anthony deluca,1
illinois state tax,pa arizona federal california irs,1
illinois state tax,TF Amnesty Amazon,1
illinois state tax,joseph henchman chris atkins adobe acrobat reader plug,1
illinois state tax,joseph henchman matt moon alicia hansen,1
illinois state tax,alicia hansen matt moon mark robyn,1
illinois state tax,Radinskys Radinsky,1
illinois state tax,tobacco SmokeFree cigars County,1
illinois state tax,Henchman Misreporting,1
illinois state tax,alicia hansen chris atkins tf staff matt moon,1
illinois state tax,DeLuca smokefree,1
illinois state tax,matt moon alicia hansen,1
illinois state tax,Are Henchman,1
illinois state tax,anthony deluca,1
illinois state tax,IL Medicaid CTBA,1
illinois state tax,alicia hansen joseph henchman chris atkins tf staff,1
illinois state tax,pa michigan federal california irs,1
illinois state tax,Henchman Robyn Prante,1
illinois state tax,Drenkard Kasprak,1
illinois state tax,legislation pass gerald prante anthony deluca loose tobacco,1
illinois state tax,CTBA Funding spending Medicaid,1
illinois state tax,SmokeFree DeLuca,1
illinois state tax,tobacco cigarette SmokeFree County,1
illinois state tax,Workpapers Zurz,1
illinois state tax,Cuts Data Padgitt,1
illinois state tax,smoking tobacco SmokeFree County,1
illinois state tax,CTBA Funding Medicaid,1
illinois state tax,joseph henchman gerald prante,1
illinois state tax,Henchman Prante,1
illinois state tax,Zurz Sogg,1
illinois state tax,gerald prante adobe acrobat reader plug loose tobacco,1
illinois state tax,IL CTBA,1
illinois state tax,new york joseph henchman gerald prante,1
illinois state tax,Cubs Madduxs Rodman,1
illinois state tax,joseph henchman mark robyn adobe acrobat reader plug,1
illinois state tax,chicago heights gerald prante anthony deluca,1
illinois state tax,Henchman TF,1
illinois state tax,alicia hansen gerald prante joseph henchman chris atkins matt moon,1
illinois state tax,pa arizona federal irs exempt,1
illinois state tax,joseph henchman chris atkins anthony deluca loose tobacco,1
illinois state tax,chris atkins anthony deluca loose tobacco mark robyn,1
illinois state tax,gerald prante adobe acrobat reader plug chicago heights,1
illinois state tax,alicia hansen joseph henchman chris atkins matt moon,1
illinois state tax,Altamirano Padgitt,1
illinois state tax,Blagojevich Henchman Prante,1
illinois state tax,Joseph Prante Foundation Blagojevich,1
illinois state tax,chris atkins chicago heights anthony deluca loose tobacco,1
illinois state tax,Bill Quinn affiliates Internet budget,1
illinois state tax,Chicago Blagojevich Tribune,1
illinois state tax,Sales Staff Barro,1
illinois state tax,ballplayers teammate Madduxs,1
illinois state tax,Budget Medicaid Fiscal CTBA,1
illinois state tax,CTBA Fiscal spending Medicaid,1
illinois state tax,joseph henchman chicago heights loose tobacco,1
illinois state tax,But Radinsky lowpaid,1
illinois state tax,detrimental Medicaid CTBA,1
illinois state tax,In Decduct To,1
illinois state tax,Economy IL CTBA,1
illinois state tax,chicago heights chris atkins anthony deluca loose tobacco legislation pass mark robyn,1
illinois state tax,Alicia Atkins July,1
illinois state tax,But Radinsky,1
illinois state tax,new york joseph henchman anthony deluca loose tobacco,1
illinois state tax,joseph henchman alicia hansen chris atkins new podcast,1
illinois state tax,pension Medicaid CTBA,1
illinois state tax,Henchman Chicago Prante Foundation,1
illinois state tax,Decduct To,1
illinois state tax,SmokeFree cigarette DeLuca cigars smoking tobacco,1
illinois state tax,chicago heights gerald prante anthony deluca loose tobacco new york,1
illinois state tax,gerald prante chris atkins anthony deluca loose tobacco new york,1
illinois state tax,Henchman Robyn TF,1
illinois state tax,Lottery Prante,1
illinois state tax,The Decduct,1
illinois state tax,tobacco cigarette SmokeFree DeLuca,1
illinois state tax,adobe acrobat reader plug chicago heights joseph henchman anthony deluca loose tobacco,1
illinois state tax,gerald prante adobe acrobat reader plug chicago heights anthony deluca,1
illinois state tax,federal california irs exempt,1
illinois state tax,spending Budget Medicaid CTBA,1
illinois state tax,Medicaid cuts CTBA,1
illinois state tax,Governor Quinn affiliates Internet budget,1
illinois state tax,Kasprak Padgitt,1
illinois state tax,TF Prante,1
illinois state tax,Go Radinsky,1
illinois state tax,Role CTBA,1
illinois state tax,ripple Medicaid CTBA,1
illinois state tax,Then Radinsky,1
illinois state tax,Joseph Robyn Fiscal,1
illinois state tax,DeLuca cigars,1
illinois state tax,chicago heights gerald prante anthony deluca loose tobacco legislation pass,1
illinois state tax,adobe acrobat reader plug gerald prante anthony deluca loose tobacco new york,1
illinois state tax,Henchman Mark Way,1
illinois state tax,matt moon chris atkins,1
illinois state tax,Henchman Padgitt,1
illinois state tax,Henchman Robyn TF Fiscal,1
illinois state tax,gerald prante joseph henchman chris atkins tf staff,1
illinois state tax,A Decduct To,1
illinois state tax,chicago heights chris atkins anthony deluca new york legislation pass mark robyn,1
illinois state tax,chris atkins tf staff matt moon mark robyn,1
illinois state tax,new york mark robyn chicago heights loose tobacco,1
illinois state tax,gerald prante new podcast joseph henchman,1
illinois state tax,alicia hansen gerald prante joseph henchman chris atkins tf staff,1
illinois state tax,Prante Foundation,1
illinois state tax,spending Funding Budget Medicaid CTBA,1
illinois state tax,A In Padgitt,1
illinois state tax,alicia hansen chris atkins mark robyn,1
illinois state tax,smoking tobacco SmokeFree DeLuca,1
illinois state tax,Kail Padgitt,1
illinois state tax,legislation pass mark robyn chicago heights loose tobacco,1
illinois state tax,The Radinsky lowpaid,1
illinois state tax,Prante Robyn,1
illinois state tax,Chicago Joseph,1
illinois state tax,chicago heights gerald prante anthony deluca new york,1
illinois state tax,CTBA Funding,1
illinois state tax,chicago heights gerald prante anthony deluca new york legislation pass,1
illinois state tax,The A Kasprak,1
illinois state tax,TF Robyn,1
illinois state tax,chicago heights chris atkins loose tobacco,1
illinois state tax,Henchman SingleSales,1
illinois state tax,SmokeFree cigars smoking tobacco County,1
illinois state tax,Decduct,1
illinois state tax,tobacco SmokeFree DeLuca County,1
illinois state tax,legislation pass joseph henchman chicago heights loose tobacco,1
illinois state tax,How IL CTBA,1
illinois state tax,joseph henchman chris atkins,1
illinois state tax,fiscal year matt moon alicia hansen chris atkins,1
illinois state tax,chicago heights gerald prante anthony deluca loose tobacco legislation pass mark robyn,1
illinois state tax,Kasprak,1
illinois state tax,Arangold,1
illinois state tax,pa michigan federal irs exempt,1
illinois state tax,Chicago Prante Blagojevich Tribune,1
illinois state tax,The A Decduct,1
illinois state tax,chicago heights chris atkins loose tobacco legislation pass,1
illinois state tax,gerald prante alicia hansen,1
illinois state tax,Budget Medicaid CTBA,1
illinois state tax,Henchman Chicago Prante,1
illinois state tax,joseph henchman matt moon,1
illinois state tax,alicia hansen gerald prante new podcast joseph henchman chris atkins new york,1
illinois state tax,new york alicia hansen chris atkins,1
illinois state tax,Sharp Kail,1
illinois state tax,pa michigan california irs exempt,1
illinois state tax,alicia hansen joseph henchman chris atkins mark robyn,1
illinois state tax,Froehlich Millner,1
illinois state tax,Henchman Joseph Robyn Prante,1
illinois state tax,That Radinsky,1
illinois state tax,Robyn TF Fiscal,1
illinois state tax,A LostGained Kasprak,1
illinois state tax,The Kasprak,1
illinois state tax,For Radinsky,1
illinois state tax,chicago heights gerald prante chris atkins anthony deluca loose tobacco,1
illinois state tax,Henchman Kail,1
illinois state tax,chicago heights chris atkins anthony deluca loose tobacco new york mark robyn,1
illinois state tax,Henchman TF Prante,1
illinois state tax,federal irs california arizona,1
illinois state tax,tf staff mark robyn matt moon,1
illinois state tax,Funding Budget Medicaid Fiscal CTBA,1
illinois state tax,CTBA reform,1
illinois state tax,Sarah May Padgitt,1
illinois state tax,SmokeFree cigars smoking tobacco,1
illinois state tax,Joseph Robyn Way,1
illinois state tax,alicia hansen mark robyn,1
illinois state tax,chicago heights joseph henchman anthony deluca loose tobacco new york,1
illinois state tax,Blagojevich Prante,1
illinois state tax,new york alicia hansen chris atkins new podcast,1
illinois state tax,Funding Budget Medicaid CTBA,1
illinois state tax,Then Radinsky lowpaid,1
illinois state tax,Governor Quinn affiliates Internet,1
illinois state tax,Henchman Prante Foundation Blagojevich,1
illinois state tax,Joseph Robyn TF Fiscal,1
illinois state tax,joseph henchman,1
illinois state tax,Radinsky lowpaid,1
illinois state tax,Sale Sarah Prante,1
illinois state tax,gerald prante chris atkins,1
illinois state tax,Hansen Sarah Kail,1
illinois state tax,SmokeFree cigarette DeLuca smoking tobacco County,1
illinois state tax,Budget Kail Quotes,1
illinois state tax,Radinskys,1
illinois state tax,Carroll Padgitt,1
illinois state tax,Economist Henchman,1
illinois state tax,Joseph TF Fiscal,1
illinois state tax,A Unterweiser,1
illinois state tax,gerald prante,1
illinois state tax,mark robyn matt moon chris atkins,1
illinois state tax,A In Decduct,1
illinois state tax,The Radinsky,1
illinois state tax,In Decduct AND,1
illinois state tax,Maddux salary,1
illinois state tax,mark robyn matt moon alicia hansen chris atkins,1
illinois state tax,joseph henchman chris atkins gerald prante,1
illinois state tax,adobe acrobat reader plug anthony deluca loose tobacco,1
illinois state tax,A Decduct,1
illinois state tax,chris atkins gerald prante adobe acrobat reader plug,1
illinois state tax,chicago heights loose tobacco mark robyn,1
illinois state tax,Chicago Joseph Prante Foundation,1
illinois state tax,SmokeFree cigarette cigars tobacco,1
illinois state tax,Chicago Joseph Prante,1
illinois state tax,A Kasprak,1
illinois state tax,Springfield Medicaid CTBA,1
illinois state tax,Medicaid Earlier CTBA,1
illinois state tax,SmokeFree cigarette smoking tobacco County,1
illinois state tax,adobe acrobat reader plug gerald prante joseph henchman,1
illinois state tax,Budget Recession CTBA,1
illinois state tax,new york joseph henchman chicago heights anthony deluca,1
illinois state tax,CTBA Funding Fiscal Medicaid,1
illinois state tax,joseph henchman anthony deluca loose tobacco,1
illinois state tax,Henchman Blagojevich,1
illinois state tax,alicia hansen gerald prante joseph henchman chris atkins,1
illinois state tax,Not Unterweiser,1
illinois state tax,Henchman Lotteries,1
illinois state tax,Henchman Foundation Prante,1
illinois state tax,Governor Bill Quinn affiliates Internet,1
illinois state tax,mark robyn chris atkins chicago heights loose tobacco,1
illinois state tax,joseph henchman mark robyn gerald prante chris atkins,1
illinois state tax,gerald prante chicago heights anthony deluca loose tobacco,1
illinois state tax,irs california pa arizona,1
illinois state tax,CTBA Fiscal,1
illinois state tax,alicia hansen gerald prante new podcast joseph henchman chris atkins mark robyn,1
illinois state tax,The Decduct AND,1
illinois state tax,chicago heights joseph henchman anthony deluca,1
illinois state tax,chicago heights joseph henchman anthony deluca new york legislation pass,1
illinois state tax,Chicago Joseph Prante Blagojevich,1
illinois state tax,snuff cigars Povlsen,1
illinois state tax,Henchman Mark Mix,1
illinois state tax,legislation pass gerald prante chicago heights loose tobacco,1
illinois state tax,gerald prante alicia hansen chris atkins new podcast,1
illinois state tax,Chicago Prante,1
illinois state tax,FourthHighest Kail Padgitt,1
illinois state tax,Henchman Kail Padgitt,1
illinois state tax,pa federal california irs,1
illinois state tax,Chicago Blagojevich Henchman Prante,1
illinois state tax,Unterweiser,1
illinois state tax,Radinsky Maddux,1
illinois state tax,gerald prante matt moon alicia hansen chris atkins,1
illinois state tax,Sapia Henchman,1
illinois state tax,Joseph Tribune,1
illinois state tax,Chicago Kail Robyn,1
illinois state tax,joseph henchman gerald prante matt moon chris atkins,1
illinois state tax,federal irs exempt pa,1
illinois state tax,CTBAs human,1
illinois state tax,irs california pa michigan,1
illinois state tax,Amnesty Quinn Amazon,1
illinois state tax,SmokeFree DeLuca smoking tobacco County,1
illinois state tax,Governor Bill Quinn affiliates Internet budget,1
illinois state tax,Donohoe Multistate,1
illinois state tax,Radinsky,1
illinois state tax,pa arizona federal california exempt,1
illinois state tax,legislation pass joseph henchman chicago heights anthony deluca,1
illinois state tax,pa california irs exempt,1
illinois state tax,Heather Medicaid CTBA,1
illinois state tax,Sagoo Lorelli,1
illinois state tax,Quinn Internet affiliates budget,1
illinois state tax,chicago heights joseph henchman anthony deluca loose tobacco new york mark robyn,1
illinois state tax,SmokeFree cigarette DeLuca cigars smoking tobacco County,1
