privateQuery,scrambledQuery,score
sore throat,distinction symptom complication condition term use glandular fever home remedie rheumatic fever list condition,1
sore throat,distinction symptom complication condition term use list inaccurate incomplete glandular fever home remedie rheumatic fever,1
sore throat,mouth Streptococcal Laryngitis,1
sore throat,home remedie rheumatic fever glandular fever site informational purpose,1
sore throat,swallowing discomfort scratchy,1
sore throat,symptoms mouth Disease esophagus,1
sore throat,distinction symptom complication condition site informational purpose term use list inaccurate incomplete glandular fever rheumatic fever,1
sore throat,Strep neck virus,1
sore throat,prompt professional medical advice symptom glandular fever home remedie rheumatic fever,1
sore throat,information site distinction symptom complication condition term use list inaccurate incomplete glandular fever rheumatic fever list condition,1
sore throat,information site distinction symptom complication condition site informational purpose term use glandular fever list condition,1
sore throat,symptoms mouth esophagus Syndrome,1
sore throat,caused strep relief,1
sore throat,Sulantiyo,1
sore throat,prompt professional medical advice symptom term use list inaccurate incomplete glandular fever home remedie rheumatic fever,1
sore throat,medical esophageal strep fever,1
sore throat,home remedie list inaccurate incomplete prompt professional medical advice symptom glandular fever,1
sore throat,prompt professional medical advice symptom distinction symptom complication condition list inaccurate incomplete glandular fever rheumatic fever,1
sore throat,medical esophageal strep,1
sore throat,Cefprozil This Recipezaar,1
sore throat,tonsils glands Strep,1
sore throat,esophageal swallowing causes strep fever,1
sore throat,A Noninfectious WrongDiagnosis,1
sore throat,list inaccurate incomplete prompt professional medical advice symptom glandular fever distinction symptom complication condition,1
sore throat,glandular fever rheumatic fever list condition,1
sore throat,distinction symptom complication condition list inaccurate incomplete glandular fever rheumatic fever list condition,1
sore throat,swallowing causes fever,1
sore throat,The TonsillectomyA,1
sore throat,distinction symptom complication condition glandular fever,1
sore throat,prompt professional medical advice symptom list inaccurate incomplete glandular fever rheumatic fever list condition,1
sore throat,symptoms mouth tongue esophagus,1
sore throat,tonsils adenoviruses strep,1
sore throat,tonsil prone esophagus,1
sore throat,burning mouth strep,1
sore throat,Cefprozil Recipezaar,1
sore throat,information site distinction symptom complication condition glandular fever home remedie rheumatic fever list condition,1
sore throat,prompt professional medical advice symptom glandular fever rheumatic fever,1
sore throat,home remedie rheumatic fever glandular fever information site,1
sore throat,Strep Mononucleosis blisters,1
sore throat,esophageal strep fever,1
sore throat,distinction symptom complication condition site informational purpose list inaccurate incomplete glandular fever rheumatic fever list condition,1
sore throat,Larynx Streptococcal Laryngitis,1
sore throat,glands Strep virus,1
sore throat,distinction symptom complication condition term use glandular fever home remedie rheumatic fever,1
sore throat,ache due strep,1
sore throat,Zieve Glasziou epiglottitis,1
sore throat,The TonsillectomyA If,1
sore throat,tonsils Strep Mononucleosis,1
sore throat,anxiety mouth strep,1
sore throat,Abscessed strep reflux,1
sore throat,coxsackie adenoviruse,1
sore throat,clove toothache,1
sore throat,viral due strep causing,1
sore throat,term use glandular fever rheumatic fever list condition,1
sore throat,symptom esophageal strep,1
sore throat,Dana strep viral,1
sore throat,list condition term use prompt professional medical advice symptom glandular fever,1
sore throat,information site term use glandular fever rheumatic fever,1
sore throat,rheumatic fever term use prompt professional medical advice symptom glandular fever,1
sore throat,Epiglottitis glands swollen,1
sore throat,home remedie rheumatic fever glandular fever,1
sore throat,medical esophageal swallowing causes strep fever,1
sore throat,rheumatic tonsils,1
sore throat,glands strep cold,1
sore throat,prompt professional medical advice symptom glandular fever distinction symptom complication condition,1
sore throat,Glasziou epiglottitis By,1
sore throat,strep Oral lump,1
sore throat,list condition term use glandular fever distinction symptom complication condition,1
sore throat,list inaccurate incomplete term use prompt professional medical advice symptom glandular fever,1
sore throat,mouth swollen fever,1
sore throat,Epiglottitis breathing Mononucleosis,1
sore throat,site informational purpose term use glandular fever rheumatic fever list condition,1
sore throat,A Glasziou epiglottitis,1
sore throat,esophageal fever causes strep,1
sore throat,strep viral Roughly,1
sore throat,site informational purpose term use glandular fever rheumatic fever,1
sore throat,list inaccurate incomplete term use glandular fever information site,1
sore throat,symptoms swallowing swollen,1
sore throat,symptom esophageal fever causes,1
sore throat,distinction symptom complication condition term use list inaccurate incomplete glandular fever rheumatic fever,1
sore throat,swallowing swollen Conditions,1
sore throat,symptoms mouth Scratchy,1
sore throat,tonsils adenoviruses,1
sore throat,Epiglottitis Mononucleosis swollen,1
sore throat,Epiglottitis glands Mononucleosis,1
sore throat,Strep medical fever Mononucleosis,1
sore throat,swallow scratchiness discomfort,1
sore throat,A WrongDiagnosis,1
sore throat,symptom esophageal causes strep fever,1
sore throat,PSNZ Streptococcal,1
sore throat,toothache Neosporin canker,1
sore throat,term use prompt professional medical advice symptom glandular fever distinction symptom complication condition,1
sore throat,viral tonsils strep,1
sore throat,mononucleosis commonest,1
sore throat,gainst amoxycillin,1
sore throat,tonsil Hyper esophagus,1
sore throat,home remedie rheumatic fever list inaccurate incomplete distinction symptom complication condition,1
sore throat,Strep fever antibiotics tonsils,1
sore throat,toothache clove canker,1
sore throat,tonsils Adenoviruses adenoviruse,1
sore throat,symptom esophageal swallowing causes strep fever,1
sore throat,symptoms swallowing scratchy,1
sore throat,rheumatic fever list condition list inaccurate incomplete distinction symptom complication condition,1
sore throat,list condition glandular fever distinction symptom complication condition,1
sore throat,symptoms tongue esophagus,1
sore throat,home remedie rheumatic fever prompt professional medical advice symptom distinction symptom complication condition,1
sore throat,rheumatic fever list inaccurate incomplete term use glandular fever,1
sore throat,prompt professional medical advice symptom distinction symptom complication condition site informational purpose glandular fever rheumatic fever,1
sore throat,rheumatic fever list condition prompt professional medical advice symptom distinction symptom complication condition,1
sore throat,information site distinction symptom complication condition glandular fever rheumatic fever,1
sore throat,Cefprozil Recipezaar Recipezaarcom,1
sore throat,anglefood They,1
sore throat,symptom medical swallowing causes strep fever,1
sore throat,TonsillectomyA If,1
sore throat,esophageal causes strep,1
sore throat,distinction symptom complication condition site informational purpose term use list inaccurate incomplete glandular fever home remedie rheumatic fever,1
sore throat,prompt professional medical advice symptom information site distinction symptom complication condition glandular fever rheumatic fever,1
sore throat,mouth Disease tongue esophagus,1
sore throat,rheumatic fever glandular fever site informational purpose,1
sore throat,bacteria remedies viral,1
sore throat,prompt professional medical advice symptom distinction symptom complication condition glandular fever home remedie rheumatic fever list condition,1
sore throat,viral tonsils strep causing,1
sore throat,tonsils causing due strep viral,1
sore throat,Strep Mononucleosis,1
sore throat,streptococcus frequently glandular,1
sore throat,symptom medical swallowing causes fever,1
sore throat,symptom medical esophageal fever,1
sore throat,Toothache Canker,1
sore throat,prompt professional medical advice symptom list inaccurate incomplete glandular fever home remedie rheumatic fever,
