privateQuery,scrambledQuery,score
carpal tunnel syndrome,hand pain hand numbness night tingling hands order today median nerve commercial policie,1
carpal tunnel syndrome,Carpel Hand,1
carpal tunnel syndrome,hand pain thumb numbness thumb pain order today,1
carpal tunnel syndrome,And For Splintsome,1
carpal tunnel syndrome,median nerve australian avoid order today commercial policie,1
carpal tunnel syndrome,Carpel Solution surgery,1
carpal tunnel syndrome,hand numbness night tingling hands australian avoid order today numbness fingers tingling fingers,1
carpal tunnel syndrome,Carpel eMedTV,1
carpal tunnel syndrome,therapy remedy recovery tunel,1
carpal tunnel syndrome,Carpel hands,1
carpal tunnel syndrome,Therapy Carpel Carpol,1
carpal tunnel syndrome,hand numbness night tingling hands australian avoid order today hand pain commercial policie,1
carpal tunnel syndrome,Bracesarpal,1
carpal tunnel syndrome,Carpel Numbness,1
carpal tunnel syndrome,numbness Carpul nerve,1
carpal tunnel syndrome,Handumbness,1
carpal tunnel syndrome,The delbilitating,1
carpal tunnel syndrome,And To Handsumbness,1
carpal tunnel syndrome,treatment Carpel Carpul,1
carpal tunnel syndrome,Carpul Treatment Suffer,1
carpal tunnel syndrome,And Splintsome,1
carpal tunnel syndrome,numbness Carpel statistics,1
carpal tunnel syndrome,And Syndromeow,-1
carpal tunnel syndrome,Carpel Carpul pain eMedTV misspelling surgery,1
carpal tunnel syndrome,hand pain thumb numbness thumb pain australian avoid commercial policie,1
carpal tunnel syndrome,Carpul surgery,1
carpal tunnel syndrome,Carpol progressive risk,1
carpal tunnel syndrome,numbness Carpul results,1
carpal tunnel syndrome,median nerve que hand joint pain thumb numbness thumb pain order today hand health forum,1
carpal tunnel syndrome,numbness Carpel,1
carpal tunnel syndrome,Carpel Carpul eMedTV surgery,1
carpal tunnel syndrome,tunel recovery remedy,1
carpal tunnel syndrome,eMedTV Endoscopic misspelling,1
carpal tunnel syndrome,thumb numbness thumb pain australian avoid que hand joint pain,1
carpal tunnel syndrome,Handsarpal,1
carpal tunnel syndrome,rebuild Carpel Solution,1
carpal tunnel syndrome,eMedTV misspelling surgery treatment,1
carpal tunnel syndrome,thumb numbness thumb pain order today australian avoid numbness fingers tingling fingers,1
carpal tunnel syndrome,A Carpul depend,1
carpal tunnel syndrome,hand pain order today median nerve australian avoid commercial policie,1
carpal tunnel syndrome,Carpul surgery About,1
carpal tunnel syndrome,hand numbness night tingling hands order today australian avoid,1
carpal tunnel syndrome,thumb numbness thumb pain hand health forum australian avoid commercial policie,1
carpal tunnel syndrome,tunnelsyndrome A,0
carpal tunnel syndrome,treatment surgery therapy Numbness,1
carpal tunnel syndrome,prevent tunel recovery massage,1
carpal tunnel syndrome,median nerve australian avoid order today numbness fingers tingling fingers hand pain commercial policie,1
carpal tunnel syndrome,surgery Solution Relief,1
carpal tunnel syndrome,que hand joint pain australian avoid thumb numbness thumb pain order today numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,treatment Carpel Carpul pain misspelling surgery,1
carpal tunnel syndrome,Carpel Relief,1
carpal tunnel syndrome,Treatment Finger Solution,1
carpal tunnel syndrome,numbness Carpul surgical,1
carpal tunnel syndrome,Carpul surgery carpul,1
carpal tunnel syndrome,numbness statistics surgery,1
carpal tunnel syndrome,Carpel Splints,1
carpal tunnel syndrome,Carpel Solution,1
carpal tunnel syndrome,nerve Carpol progressive,1
carpal tunnel syndrome,treatment Carpul pain eMedTV surgery,1
carpal tunnel syndrome,treatment Carpul eMedTV misspelling surgery,1
carpal tunnel syndrome,Solution Strain surgery,1
carpal tunnel syndrome,Reliefarpal tendons,1
carpal tunnel syndrome,Carpel Solution Pain,1
carpal tunnel syndrome,FLEXTEND RSI,1
carpal tunnel syndrome,australian avoid thumb numbness thumb pain order today hand pain commercial policie,1
carpal tunnel syndrome,que hand joint pain thumb numbness thumb pain order today hand health forum commercial policie,1
carpal tunnel syndrome,Carpul Suffer Solution,1
carpal tunnel syndrome,Carpul,1
carpal tunnel syndrome,hand numbness night tingling hands que hand joint pain australian avoid thumb numbness thumb pain order today numbness fingers tingling fingers hand pain commercial policie,1
carpal tunnel syndrome,Carpel therapy,1
carpal tunnel syndrome,Splintsarpal,1
carpal tunnel syndrome,Carpel warnings prevented,1
carpal tunnel syndrome,thumb numbness thumb pain order today australian avoid que hand joint pain,1
carpal tunnel syndrome,Solution surgery Numbness,1
carpal tunnel syndrome,common Carpol progressive,1
carpal tunnel syndrome,The delbilitating There,1
carpal tunnel syndrome,Carpel Carpul pain eMedTV surgery,1
carpal tunnel syndrome,No surgery carpul,1
carpal tunnel syndrome,Carpel treatment,1
carpal tunnel syndrome,tunal painful,1
carpal tunnel syndrome,OrderFLEXTEND AND,1
carpal tunnel syndrome,thumb numbness thumb pain order today commercial policie,1
carpal tunnel syndrome,Therapy Carpel,1
carpal tunnel syndrome,Surgeryarpal,1
carpal tunnel syndrome,hand numbness night tingling hands thumb numbness thumb pain australian avoid que hand joint pain,1
carpal tunnel syndrome,australian avoid thumb numbness thumb pain order today pressure median nerve commercial policie,1
carpal tunnel syndrome,tunnal misspelling,1
carpal tunnel syndrome,hand pain thumb numbness thumb pain australian avoid,1
carpal tunnel syndrome,treatment Therapy Carpel Pain Solution,1
carpal tunnel syndrome,Carpel options relief,1
carpal tunnel syndrome,Carpul Treatment Silently,1
carpal tunnel syndrome,hand numbness night tingling hands thumb numbness thumb pain order today australian avoid,1
carpal tunnel syndrome,tunnal Endoscopic,1
carpal tunnel syndrome,Carpel tingling,1
carpal tunnel syndrome,numbness Surgery Solution,1
carpal tunnel syndrome,numbness Carpel common,1
carpal tunnel syndrome,Treatment common Numbness,1
carpal tunnel syndrome,treatment Carpel Carpul pain surgery,1
carpal tunnel syndrome,Carpel progresses prevented,1
carpal tunnel syndrome,hand numbness night tingling hands australian avoid thumb numbness thumb pain order today hand pain commercial policie,1
carpal tunnel syndrome,median nerve australian avoid thumb numbness thumb pain order today hand pain commercial policie,1
carpal tunnel syndrome,numbness Treatment Solution,1
carpal tunnel syndrome,And To Splintsome,1
carpal tunnel syndrome,hand numbness night tingling hands australian avoid,1
carpal tunnel syndrome,treatment Carpel Carpul pain misspelling,1
carpal tunnel syndrome,hand numbness night tingling hands order today hand health forum numbness fingers tingling fingers,1
carpal tunnel syndrome,Carpel Carpul eMedTV misspelling,1
carpal tunnel syndrome,Carpel Solution Braces,1
carpal tunnel syndrome,prevent therapy remedy recovery tunel,1
carpal tunnel syndrome,numbness suffering Strain,1
carpal tunnel syndrome,median nerve australian avoid order today hand health forum commercial policie,1
carpal tunnel syndrome,Splintsome,1
carpal tunnel syndrome,treatment Carpul eMedTV surgery,1
carpal tunnel syndrome,treatment Carpel pain surgery,1
carpal tunnel syndrome,eMedTV misspelling,1
carpal tunnel syndrome,Glovesarpal,1
carpal tunnel syndrome,hand numbness night tingling hands order today pressure median nerve australian avoid commercial policie,1
carpal tunnel syndrome,Carpel progress prevented,1
carpal tunnel syndrome,Carpul pain eMedTV surgery,1
carpal tunnel syndrome,prevent tunel massage remedy,1
carpal tunnel syndrome,Curesarpal,1
carpal tunnel syndrome,And Handumbness Splintsome,1
carpal tunnel syndrome,Reliefarpal Surgeryarpal tendons,1
carpal tunnel syndrome,hand pain hand numbness night tingling hands order today commercial policie,1
carpal tunnel syndrome,order today median nerve numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,Solution Braces treatment Pain,1
carpal tunnel syndrome,OrderFLEXTEND,1
carpal tunnel syndrome,Prevention Solution surgery,1
carpal tunnel syndrome,Numbness Solution Splints,1
carpal tunnel syndrome,hand pain order today australian avoid numbness fingers tingling fingers,1
carpal tunnel syndrome,order today median nerve hand health forum commercial policie,1
carpal tunnel syndrome,Carpel Pain,1
carpal tunnel syndrome,No Carpul surgery,1
carpal tunnel syndrome,surgery carpul About,1
carpal tunnel syndrome,tunnelsyndrome,0
carpal tunnel syndrome,treatment Therapy Carpel Solution,1
carpal tunnel syndrome,Carpel Carpul pain misspelling surgery,1
carpal tunnel syndrome,surgery therapy Solution,1
carpal tunnel syndrome,tunnal,1
carpal tunnel syndrome,And For Syndromeow,0
carpal tunnel syndrome,prevent tunel recovery,1
carpal tunnel syndrome,hand numbness night tingling hands que hand joint pain australian avoid thumb numbness thumb pain order today commercial policie,1
carpal tunnel syndrome,Causesarpal,1
carpal tunnel syndrome,hand pain order today,1
carpal tunnel syndrome,Carpel pain,1
carpal tunnel syndrome,hand pain order today numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,treatment Carpel Carpul pain eMedTV,1
carpal tunnel syndrome,Carpel misspelling,1
carpal tunnel syndrome,Therapy Carpel Pain,1
carpal tunnel syndrome,hand pain hand numbness night tingling hands australian avoid que hand joint pain,1
carpal tunnel syndrome,hand health forum australian avoid numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,Numbness Solution Treatment Splints,1
carpal tunnel syndrome,Carpel relief,1
carpal tunnel syndrome,hand numbness night tingling hands que hand joint pain australian avoid thumb numbness thumb pain hand health forum commercial policie,1
carpal tunnel syndrome,Handsumbness,1
carpal tunnel syndrome,Carpel Carpul misspelling,1
carpal tunnel syndrome,And Handsumbness,1
carpal tunnel syndrome,Reliefarpal Surgeryarpal Ligament tendons,1
carpal tunnel syndrome,Carpel Carpul pain surgery,1
carpal tunnel syndrome,order today australian avoid numbness fingers tingling fingers,1
carpal tunnel syndrome,Reliefarpal,1
carpal tunnel syndrome,treatment Carpul pain surgery,1
carpal tunnel syndrome,treatment Carpel Carpul pain eMedTV misspelling surgery,1
carpal tunnel syndrome,Surgeryarpal tendons,1
carpal tunnel syndrome,Carpel Solution Therapy,1
carpal tunnel syndrome,order today hand health forum numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,And Syndromeow To,-1
carpal tunnel syndrome,median nerve order today hand pain commercial policie,1
carpal tunnel syndrome,Preventing Solution surgery,1
carpal tunnel syndrome,hand numbness night tingling hands australian avoid thumb numbness thumb pain hand health forum commercial policie,1
carpal tunnel syndrome,Solution surgery Therapy,1
carpal tunnel syndrome,And Handumbness For,1
carpal tunnel syndrome,hand numbness night tingling hands australian avoid order today numbness fingers tingling fingers hand pain,1
carpal tunnel syndrome,median nerve australian avoid order today hand pain,1
carpal tunnel syndrome,thumb numbness thumb pain order today hand health forum australian avoid,1
carpal tunnel syndrome,median nerve que hand joint pain australian avoid thumb numbness thumb pain order today hand health forum numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,reduce Carpel surgery,1
carpal tunnel syndrome,Carpel CTS,0
carpal tunnel syndrome,Recoveryarpal,1
carpal tunnel syndrome,order today australian avoid numbness fingers tingling fingers que hand joint pain,1
carpal tunnel syndrome,order today numbness fingers tingling fingers commercial policie que hand joint pain,1
carpal tunnel syndrome,Carpul pain surgery,1
carpal tunnel syndrome,treatment Carpul pain misspelling surgery,1
carpal tunnel syndrome,Supportumbness,1
carpal tunnel syndrome,Carpel CTS progresses,0
carpal tunnel syndrome,australian avoid thumb numbness thumb pain order today hand health forum numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,tunnal eMedTV Endoscopic,1
carpal tunnel syndrome,hand numbness night tingling hands australian avoid order today pressure median nerve hand pain commercial policie,1
carpal tunnel syndrome,caused nerve Carpol,1
carpal tunnel syndrome,Carpel therapy options,1
carpal tunnel syndrome,Numbness Surgery Solution,1
carpal tunnel syndrome,order today pressure median nerve australian avoid numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,Reliefarpal Surgeryarpal Ligament,1
carpal tunnel syndrome,treatment surgery Numbness relief,1
carpal tunnel syndrome,Bracesarpal Reliefarpal,1
carpal tunnel syndrome,Carpul depend,1
carpal tunnel syndrome,FLEXTEND RSI NINDS,1
carpal tunnel syndrome,Preventionarpal,1
carpal tunnel syndrome,And Syndromeow Splintsome,0
carpal tunnel syndrome,numbness Carpel surgery,1
carpal tunnel syndrome,australian avoid hand pain,1
carpal tunnel syndrome,Carpel Solution Splints Pain,1
carpal tunnel syndrome,Numbness Pain Treatment Splints,1
carpal tunnel syndrome,Surgery Solution Therapy,1
carpal tunnel syndrome,Needlework relief Combined,1
carpal tunnel syndrome,Carpul Suffer surgery,1
carpal tunnel syndrome,hand numbness night tingling hands australian avoid hand health forum numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,Ligament Surgeryarpal,1
carpal tunnel syndrome,hand pain order today pressure median nerve australian avoid commercial policie,1
carpal tunnel syndrome,Carpel Supports Solution,1
carpal tunnel syndrome,hand numbness night tingling hands que hand joint pain australian avoid thumb numbness thumb pain order today hand health forum,1
carpal tunnel syndrome,Fingershysical,1
carpal tunnel syndrome,A Carpul surgery,1
carpal tunnel syndrome,Relief Surgery Solution,1
carpal tunnel syndrome,eMedTV Endoscopic,1
carpal tunnel syndrome,Bracesarpal Nightarpel,1
carpal tunnel syndrome,Massagearpal,1
carpal tunnel syndrome,hand numbness night tingling hands median nerve australian avoid order today,1
carpal tunnel syndrome,hand pain thumb numbness thumb pain order today commercial policie,1
carpal tunnel syndrome,thumb numbness thumb pain order today hand health forum que hand joint pain,1
carpal tunnel syndrome,Carpel,1
carpal tunnel syndrome,hand numbness night tingling hands thumb numbness thumb pain hand health forum australian avoid,1
carpal tunnel syndrome,treatment Carpul eMedTV misspelling,1
carpal tunnel syndrome,tunel recovery therapy,1
carpal tunnel syndrome,downtime Carpel,1
carpal tunnel syndrome,Carpul pain eMedTV misspelling,1
carpal tunnel syndrome,hand numbness night tingling hands order today australian avoid commercial policie,1
carpal tunnel syndrome,hand numbness night tingling hands median nerve que hand joint pain australian avoid order today numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,hand pain thumb numbness thumb pain order today australian avoid,1
carpal tunnel syndrome,hand numbness night tingling hands thumb numbness thumb pain order today commercial policie,1
carpal tunnel syndrome,Reliefarpal Surgeryarpal,1
carpal tunnel syndrome,treatment surgery Solution Numbness,1
carpal tunnel syndrome,Carpel Carpul surgery,1
carpal tunnel syndrome,australian avoid order today hand health forum pressure median nerve hand pain commercial policie,1
carpal tunnel syndrome,Therapy Carpel surgery,1
carpal tunnel syndrome,Carpul eMedTV misspelling,1
carpal tunnel syndrome,hand pain order today hand health forum pressure median nerve australian avoid,1
carpal tunnel syndrome,Carpel cured,1
carpal tunnel syndrome,median nerve australian avoid thumb numbness thumb pain order today hand health forum hand pain commercial policie,1
carpal tunnel syndrome,surgery Solution relief,1
carpal tunnel syndrome,treatment surgery Pain Numbness,1
carpal tunnel syndrome,Carpel therapy surgery,1
carpal tunnel syndrome,treatment Carpel surgery,1
carpal tunnel syndrome,Numbness Treatment Splints,1
carpal tunnel syndrome,numbness treatment common,1
carpal tunnel syndrome,tunal pain,1
carpal tunnel syndrome,hand numbness night tingling hands order today median nerve hand health forum commercial policie,1
carpal tunnel syndrome,treatment surgery Numbness,1
carpal tunnel syndrome,treatment Carpel Carpul pain eMedTV surgery,1
carpal tunnel syndrome,hand pain hand numbness night tingling hands order today australian avoid,1
carpal tunnel syndrome,Endoscopic allergic misspelling,1
carpal tunnel syndrome,hand pain order today pressure median nerve australian avoid,1
carpal tunnel syndrome,Carpul eMedTV surgery,1
carpal tunnel syndrome,And For Handsumbness,1
carpal tunnel syndrome,order today hand health forum pressure median nerve australian avoid commercial policie,1
carpal tunnel syndrome,hand numbness night tingling hands australian avoid thumb numbness thumb pain order today hand health forum numbness fingers tingling fingers hand pain commercial policie,1
carpal tunnel syndrome,Cures Numb Exercises,1
carpal tunnel syndrome,order today median nerve hand health forum australian avoid,1
carpal tunnel syndrome,hand numbness night tingling hands australian avoid numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,treatment Solution Numbness,1
carpal tunnel syndrome,eMedTV surgery treatment,1
carpal tunnel syndrome,Carpel Carpul pain,1
carpal tunnel syndrome,Surgery Jump Solution,1
carpal tunnel syndrome,hand pain order today hand health forum australian avoid,1
carpal tunnel syndrome,tunel therapy remedy,1
carpal tunnel syndrome,Remedyarpal,1
carpal tunnel syndrome,hand numbness night tingling hands australian avoid order today hand health forum pressure median nerve commercial policie,1
carpal tunnel syndrome,Carpel natural Solution,1
carpal tunnel syndrome,Carpel eMedTV misspelling,1
carpal tunnel syndrome,Carpul Magnetic Suffer,1
carpal tunnel syndrome,treatment Carpel Carpul eMedTV misspelling surgery,1
carpal tunnel syndrome,And Handumbness To,1
carpal tunnel syndrome,Suffer surgery carpul,1
carpal tunnel syndrome,treatment Carpul pain eMedTV misspelling,1
carpal tunnel syndrome,hand numbness night tingling hands median nerve que hand joint pain australian avoid thumb numbness thumb pain order today hand health forum numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,thumb numbness thumb pain hand health forum australian avoid,1
carpal tunnel syndrome,treatment Therapy Carpel,1
carpal tunnel syndrome,tunnal eMedTV misspelling,1
carpal tunnel syndrome,thumb numbness thumb pain order today australian avoid,1
carpal tunnel syndrome,que hand joint pain thumb numbness thumb pain order today commercial policie,1
carpal tunnel syndrome,numbness treatments Solution,1
carpal tunnel syndrome,hand numbness night tingling hands australian avoid thumb numbness thumb pain commercial policie,1
carpal tunnel syndrome,thumb numbness thumb pain order today australian avoid commercial policie,1
carpal tunnel syndrome,And Syndromeow Handsumbness,1
carpal tunnel syndrome,australian avoid thumb numbness thumb pain order today hand health forum commercial policie,1
carpal tunnel syndrome,hand numbness night tingling hands order today commercial policie,1
carpal tunnel syndrome,Bracesumb,1
carpal tunnel syndrome,hand numbness night tingling hands median nerve australian avoid order today commercial policie,1
carpal tunnel syndrome,Cureshat,1
carpal tunnel syndrome,Carpul eMedTV,1
carpal tunnel syndrome,Carpel Carpul,1
carpal tunnel syndrome,nerve Carpol risk,1
carpal tunnel syndrome,surgery tunel recovery,1
carpal tunnel syndrome,surgery carpul,1
carpal tunnel syndrome,Carpel hand,1
carpal tunnel syndrome,numbness Solution option,1
carpal tunnel syndrome,hand numbness night tingling hands median nerve australian avoid order today numbness fingers tingling fingers hand pain commercial policie,1
carpal tunnel syndrome,order today median nerve australian avoid numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,FLEXTEND NINDS,1
carpal tunnel syndrome,treatment Carpel Carpul eMedTV surgery,1
carpal tunnel syndrome,And Handumbness,1
carpal tunnel syndrome,Reliefarpal Ligament tendons,1
carpal tunnel syndrome,thumb numbness thumb pain order today que hand joint pain,1
carpal tunnel syndrome,A depend carpul,1
carpal tunnel syndrome,And Handumbness Handsumbness,1
carpal tunnel syndrome,hand numbness night tingling hands que hand joint pain australian avoid thumb numbness thumb pain order today hand health forum numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,hand numbness night tingling hands median nerve australian avoid order today hand health forum hand pain commercial policie,1
carpal tunnel syndrome,Carpul Silently Suffer,1
carpal tunnel syndrome,treatment Carpel Carpul pain,1
carpal tunnel syndrome,suffering surgery carpul,1
carpal tunnel syndrome,treatment surgery Solution Pain,1
carpal tunnel syndrome,treatment Therapy Carpel Pain,1
carpal tunnel syndrome,hand numbness night tingling hands median nerve que hand joint pain order today hand health forum numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,thumb numbness thumb pain hand health forum commercial policie que hand joint pain,1
carpal tunnel syndrome,thumb numbness thumb pain australian avoid commercial policie,1
carpal tunnel syndrome,Que Surgery Solution,1
carpal tunnel syndrome,numbness Carpul common,1
carpal tunnel syndrome,thumb numbness thumb pain australian avoid commercial policie que hand joint pain,1
carpal tunnel syndrome,stress Carpel Surgery,1
carpal tunnel syndrome,Carpel control Solution,1
carpal tunnel syndrome,Carpel Finger,1
carpal tunnel syndrome,Carpul CTS Silently,0
carpal tunnel syndrome,treatment Carpel Pain Solution,1
carpal tunnel syndrome,RSI NINDS,1
carpal tunnel syndrome,thumb numbness thumb pain order today median nerve australian avoid commercial policie,1
carpal tunnel syndrome,Endoscopic misspelling,1
carpal tunnel syndrome,order today numbness fingers tingling fingers que hand joint pain,1
carpal tunnel syndrome,hand numbness night tingling hands median nerve australian avoid order today hand health forum commercial policie,1
carpal tunnel syndrome,Carpel prevented Often,1
carpal tunnel syndrome,median nerve que hand joint pain order today numbness fingers tingling fingers commercial policie,1
carpal tunnel syndrome,tunnal misspelling Endoscopic,1
carpal tunnel syndrome,Carpel Carpul eMedTV,1
carpal tunnel syndrome,hand numbness night tingling hands que hand joint pain australian avoid order today numbness fingers tingling fingers,1
carpal tunnel syndrome,hand pain australian avoid commercial policie,0
