privateQuery,scrambledQuery,score
alexian brothers hospital,Elk KineAssistTM,1
alexian brothers hospital,Elk Rehabilitation stroke,1
alexian brothers hospital,Grove IL Village Hoffman,1
alexian brothers hospital,stroke Alexius quality,1
alexian brothers hospital,Frey Tersigni,1
alexian brothers hospital,Alexius Elk Cancer Hoffman,1
alexian brothers hospital,Rehabilitation Elk,1
alexian brothers hospital,stroke honor roll joint commission elk grove village stroke gold,1
alexian brothers hospital,Rehabilitation Grove,1
alexian brothers hospital,patient safety mobility return daily activitie elk grove village american stroke association target stroke gold,1
alexian brothers hospital,acute Rehabilitation Alexius,1
alexian brothers hospital,patient safety stroke gold arlington heights elk grove village american stroke association target,1
alexian brothers hospital,Alexius Grove Village Hoffman,1
alexian brothers hospital,patient safety arlington heights elk grove village american stroke association stroke gold,1
alexian brothers hospital,anticoagulation therapy hoffman estates joint commission elk grove village american stroke association target,1
alexian brothers hospital,KineAssistTM stroke Grove,1
alexian brothers hospital,patient safety elk grove village,1
alexian brothers hospital,system Village stroke,1
alexian brothers hospital,mistakes reducing Alexius,1
alexian brothers hospital,Elk Grove KineAssistTM,1
alexian brothers hospital,Village Rehabilitation stroke Alexius,1
alexian brothers hospital,Primary reducing Alexius,1
alexian brothers hospital,The Wende Fedder,1
alexian brothers hospital,Elk Rehabilitation stroke Grove Alexius,1
alexian brothers hospital,patient safety elk grove village joint commission american stroke association target,1
alexian brothers hospital,anticoagulation therapy patient safety hoffman estates stroke honor roll joint commission elk grove village american stroke association,1
alexian brothers hospital,patient safety mobility return daily activitie arlington heights elk grove village american stroke association target stroke gold,1
alexian brothers hospital,Elk Village Chicago Rehabilitation,1
alexian brothers hospital,anticoagulation therapy patient safety american heart association hoffman estates joint commission elk grove village,1
alexian brothers hospital,stroke gold anticoagulation therapy elk grove village,1
alexian brothers hospital,stroke Alexius Village,1
alexian brothers hospital,anticoagulation therapy patient safety hoffman estates joint commission elk grove village american stroke association target,1
alexian brothers hospital,Stroke Quality Alexius,1
alexian brothers hospital,patient safety american heart association stroke honor roll arlington heights elk grove village stroke gold,1
alexian brothers hospital,Stroke Quality Grove,1
alexian brothers hospital,stroke gold anticoagulation therapy hoffman estates,1
alexian brothers hospital,Rehabilitation Elk Village,1
alexian brothers hospital,patient safety hoffman estates stroke honor roll elk grove village,1
alexian brothers hospital,IL Hoffman Elk,1
alexian brothers hospital,successfully continuously Alexius,1
alexian brothers hospital,Wende Fedder,1
alexian brothers hospital,Stroke Elk Recognized,1
alexian brothers hospital,Elk Chicago Rehabilitation Grove,1
alexian brothers hospital,stroke Grove Alexius,1
alexian brothers hospital,elk grove village american heart association stroke honor roll mobility return daily activitie,1
alexian brothers hospital,Rehabilitation stroke Village,1
alexian brothers hospital,Werrbach andChief,1
alexian brothers hospital,anticoagulation therapy patient safety mobility return daily activitie arlington heights elk grove village american stroke association target,1
alexian brothers hospital,Elk Village Rehabilitation stroke,1
alexian brothers hospital,anticoagulation therapy hoffman estates joint commission elk grove village american stroke association,1
alexian brothers hospital,Rehabilitation stroke Alexius,1
alexian brothers hospital,Elk Rehabilitation Outpatient stroke Grove Alexius,1
alexian brothers hospital,The ABHS Marden,1
alexian brothers hospital,anticoagulation therapy elk grove village hoffman estates stroke honor roll american stroke association target,1
alexian brothers hospital,arlington heights elk grove village stroke honor roll,1
alexian brothers hospital,Elk Chicago Rehabilitation,1
alexian brothers hospital,Quality Alexius Heights,1
alexian brothers hospital,patient safety elk grove village stroke honor roll american stroke association target mobility return daily activitie,1
alexian brothers hospital,DeKalb Elgin Northeastern,1
alexian brothers hospital,Village Rehabilitation Alexius,1
alexian brothers hospital,Center reducing Alexius,1
alexian brothers hospital,IL Hoffman Elk Alexius,1
alexian brothers hospital,IL Elk Recognized,1
alexian brothers hospital,IL Hoffman Elk Grove Alexius Cancer,1
alexian brothers hospital,patient safety elk grove village american heart association stroke honor roll,1
alexian brothers hospital,Alexius Grove Hoffman,1
alexian brothers hospital,patient safety stroke gold elk grove village american stroke association target,1
alexian brothers hospital,IL surgical Alexius,1
alexian brothers hospital,A Elk stroke,1
alexian brothers hospital,Alexius Elk IL Village,1
alexian brothers hospital,IL Hoffman Elk Alexius Cancer,1
alexian brothers hospital,Stroke continuously Alexius,1
alexian brothers hospital,anticoagulation therapy patient safety hoffman estates joint commission elk grove village american stroke association,1
alexian brothers hospital,Rehabilitation Elk Alexius,1
alexian brothers hospital,Elk Village Chicago Rehabilitation KineAssistTM,1
alexian brothers hospital,Elk Rehabilitation Outpatient stroke,1
alexian brothers hospital,ABHS Marden,1
alexian brothers hospital,Village Rehabilitation KineAssistTM Grove,1
alexian brothers hospital,patient safety arlington heights elk grove village stroke honor roll american stroke association target,1
alexian brothers hospital,Elk Village Rehabilitation stroke Grove,1
alexian brothers hospital,lymphedema RIC Vestibular,1
alexian brothers hospital,IL Hoffman Grove Alexius,1
alexian brothers hospital,Plus Alexius quality,1
alexian brothers hospital,Elk Rehabilitation Outpatient,1
alexian brothers hospital,Stroke accidents Alexius,1
alexian brothers hospital,anticoagulation therapy patient safety hoffman estates stroke honor roll elk grove village,1
alexian brothers hospital,Elk Quality Care,1
alexian brothers hospital,hoffman estates joint commission elk grove village stroke gold,1
alexian brothers hospital,anticoagulation therapy hoffman estates joint commission elk grove village,1
alexian brothers hospital,measures Alexius quality,1
alexian brothers hospital,Stroke Recognized Grove,1
alexian brothers hospital,patient safety stroke gold anticoagulation therapy hoffman estates,1
alexian brothers hospital,Rehabilitation Outpatient stroke Grove Alexius,1
alexian brothers hospital,Village Quality Alexius,1
alexian brothers hospital,anticoagulation therapy hoffman estates stroke honor roll elk grove village,1
alexian brothers hospital,Elk Rehabilitation KineAssistTM Grove,1
alexian brothers hospital,anticoagulation therapy patient safety elk grove village stroke gold,1
alexian brothers hospital,anticoagulation therapy patient safety mobility return daily activitie stroke honor roll arlington heights elk grove village stroke gold,1
alexian brothers hospital,Elk Village Rehabilitation stroke Grove Alexius,1
alexian brothers hospital,elk grove village stroke honor roll,1
alexian brothers hospital,lymphedema Outpatient Vestibular,1
alexian brothers hospital,Chicagos Alexius US,1
alexian brothers hospital,stroke gold elk grove village,1
alexian brothers hospital,Elk Village Chicago Rehabilitation KineAssistTM Grove,1
alexian brothers hospital,anticoagulation therapy elk grove village joint commission stroke honor roll american stroke association target,1
alexian brothers hospital,Elk Chicago Rehabilitation KineAssistTM Grove,1
alexian brothers hospital,elk grove village joint commission,1
alexian brothers hospital,stroke gold arlington heights elk grove village stroke honor roll,1
alexian brothers hospital,patient safety elk grove village hoffman estates,1
alexian brothers hospital,surgical Grove Alexius,1
alexian brothers hospital,Elk Rehabilitation Outpatient stroke Alexius,1
alexian brothers hospital,Elk Village Rehabilitation KineAssistTM,1
alexian brothers hospital,elk grove village hoffman estates joint commission stroke honor roll american stroke association target,1
alexian brothers hospital,Elk Quality Alexius,1
alexian brothers hospital,Elk Rehabilitation Grove,1
alexian brothers hospital,thrombosis tPA cessation,1
alexian brothers hospital,anticoagulation therapy patient safety mobility return daily activitie stroke honor roll elk grove village,1
alexian brothers hospital,patient safety american stroke association elk grove village,1
alexian brothers hospital,patient safety anticoagulation therapy elk grove village mobility return daily activitie,1
alexian brothers hospital,oversees diversified Congregation,1
alexian brothers hospital,anticoagulation therapy hoffman estates elk grove village,1
alexian brothers hospital,Award Alexius quality,1
alexian brothers hospital,Neurosciences Elk,1
alexian brothers hospital,stroke Grove,1
alexian brothers hospital,Stroke Alexius Associations St,1
alexian brothers hospital,anticoagulation therapy hoffman estates stroke honor roll joint commission elk grove village stroke gold,1
alexian brothers hospital,Rehabilitation Elk stroke Grove,1
alexian brothers hospital,patient safety american heart association arlington heights elk grove village stroke gold,1
alexian brothers hospital,Elk Outpatient stroke Alexius,1
alexian brothers hospital,Rehabilitation Outpatient stroke Grove,1
alexian brothers hospital,stroke Neurosciences Alexius,1
alexian brothers hospital,anticoagulation therapy elk grove village stroke honor roll,1
alexian brothers hospital,anticoagulation therapy arlington heights elk grove village american stroke association target mobility return daily activitie,1
alexian brothers hospital,patient safety mobility return daily activitie stroke honor roll elk grove village american stroke association,1
alexian brothers hospital,Chicagos Both Alexius,1
alexian brothers hospital,american stroke association anticoagulation therapy elk grove village mobility return daily activitie,1
alexian brothers hospital,Elk stroke Grove Alexius,1
alexian brothers hospital,vein aggressive consecutive,1
alexian brothers hospital,Elk surgical Alexius,1
alexian brothers hospital,patient safety mobility return daily activitie elk grove village american stroke association,1
alexian brothers hospital,Alexius Elk Hoffman,1
alexian brothers hospital,patient safety mobility return daily activitie elk grove village american stroke association target,1
alexian brothers hospital,Rehabilitation Grove Chicago,1
alexian brothers hospital,anticoagulation therapy stroke honor roll joint commission elk grove village,1
alexian brothers hospital,safety mistakes Alexius,1
alexian brothers hospital,Hoffman Elk Both,1
alexian brothers hospital,anticoagulation therapy hoffman estates stroke honor roll joint commission elk grove village,1
alexian brothers hospital,anticoagulation therapy elk grove village joint commission american heart association,1
alexian brothers hospital,Elk Recognized Care,1
alexian brothers hospital,Elk Village Rehabilitation Grove Alexius,1
alexian brothers hospital,anticoagulation therapy patient safety elk grove village,1
alexian brothers hospital,IL Quality Alexius,1
alexian brothers hospital,The Elk stroke,1
alexian brothers hospital,survivors Elk stroke,1
alexian brothers hospital,Neurosciences Elk stroke,1
alexian brothers hospital,Village KineAssistTM,1
alexian brothers hospital,american stroke association anticoagulation therapy elk grove village hoffman estates,1
alexian brothers hospital,To KineAssistTM,1
alexian brothers hospital,Berkowitz Adminsitrative,1
alexian brothers hospital,IL Implementing Alexius,1
alexian brothers hospital,IL Hoffman Elk Village Alexius,1
alexian brothers hospital,Neurolgoy Chicagos Alexius,1
alexian brothers hospital,anticoagulation therapy hoffman estates stroke honor roll joint commission elk grove village american stroke association,1
alexian brothers hospital,stroke gold elk grove village hoffman estates,1
alexian brothers hospital,KineAssistTM Chicago,1
alexian brothers hospital,stroke Alexius IL,1
alexian brothers hospital,anticoagulation therapy elk grove village american stroke association target mobility return daily activitie,1
alexian brothers hospital,level ranked Alexius,1
alexian brothers hospital,elk grove village hoffman estates joint commission american stroke association target,1
alexian brothers hospital,anticoagulation therapy patient safety hoffman estates stroke honor roll joint commission elk grove village,1
alexian brothers hospital,robot Elk stroke,1
alexian brothers hospital,anticoagulation therapy patient safety mobility return daily activitie arlington heights elk grove village stroke gold,1
alexian brothers hospital,Physiatry RehabilitationHospitalalexiannet KineAssistTM,-1
alexian brothers hospital,ABHS Marden With,1
alexian brothers hospital,A KineAssistTM,1
alexian brothers hospital,ABHS Werrbach,1
alexian brothers hospital,Elk Village Chicago Neurostimulation Rehabilitation KineAssistTM Grove,1
alexian brothers hospital,IL Hoffman Elk Grove Alexius,1
